Time (s)	Speed (mph)	Speed (m/s)	Acceleration (m/s^2)	Fa (N)	Fr (N)	Ft (N)	PFt (W)
916	22.2	9.924287999999999	-0.42468799999999973	230.60305551286328	1303.4	-4411.628944487133	0.0
917	21.6	9.656064	-0.13411199999999912	218.306471836867	1303.4	-355.8615281631205	0.0
918	21.6	9.656064	0.022351999999999705	218.306471836867	1303.4	1834.634471836863	17715.34787666295
919	21.7	9.700768	0.22351999999999972	220.33250712290442	1303.4	4653.012507122901	45137.79483269761
920	22.6	10.103104	0.37998399999999943	238.98794057655644	1303.4	6862.163940576549	69329.1559566947
921	23.4	10.460735999999999	0.3129280000000003	256.20690097521185	1303.4	5940.5989009752175	62143.036784991884
922	24.0	10.72896	0.1788160000000003	269.5141627615642	1303.4	4076.3381627615686	43734.86909474236
923	24.2	10.818368	0.08940799999999882	274.02478173555977	1303.4	2829.1367817355435	30606.642827150787
924	24.4	10.907775999999998	0.15646399999999971	278.5728332321611	1303.4	3772.468833232157	41149.244999877716
925	24.9	11.131295999999999	0.1564640000000015	290.1067292600648	1303.4	3784.0027292600857	42120.85444420187
926	25.1	11.220704000000001	0.067056	294.78579458578656	1303.4	2536.969794585787	28466.587121987923
927	25.2	11.265407999999999	0.04470399999999941	297.1393644446244	1303.4	2226.3953644446165	25081.252149777294
928	25.3	11.310112	0.067056	299.5022924341139	1303.4	2541.686292434114	28746.756636294584
929	25.5	11.399519999999999	-0.022352000000000594	304.25622280504695	1303.4	1294.7282228050387	14759.280270430494
930	25.2	11.265407999999999	-0.11175999999999942	297.1393644446244	1303.4	35.89936444463251	404.4209874094786
931	25.0	11.176	-0.04470399999999941	292.4415828576	1303.4	969.9855828576083	10840.55887401663
932	25.0	11.176	0.0	292.4415828576	1303.4	1595.8415828576	17835.12553001654
933	25.0	11.176	-0.067056	292.4415828576	1303.4	657.0575828576	7343.275546016537
934	24.7	11.041888	-0.1117600000000003	285.4650964569491	1303.4	24.22509645694504	267.49080186678395
935	24.5	10.95248	-0.08940799999999971	280.860896176439	1303.4	332.5488961764431	3642.2351343945697
936	24.3	10.863072	-0.04470399999999941	276.29412841853474	1303.4	953.838128418543	10361.61226535588
937	24.3	10.863072	0.04470399999999941	276.29412841853474	1303.4	2205.5501284185266	23959.0498446197
938	24.5	10.95248	0.15646399999999971	280.860896176439	1303.4	3774.756896176435	41342.949410234476
939	25.0	11.176	0.1117600000000003	292.4415828576	1303.4	3160.4815828576043	35321.54217001658
940	25.0	11.176	-0.08940799999999971	292.4415828576	1303.4	344.1295828576042	3845.9922180165845
941	24.6	10.997184	-0.08940799999999971	283.1583172513684	1303.4	334.8463172513725	3682.366562535718
942	24.6	10.997184	-0.1117600000000003	283.1583172513684	1303.4	21.918317251364215	241.03976778362653
943	24.1	10.773664	-0.022352000000000594	271.76479318323624	1303.4	1262.236793183228	13598.915098193589
944	24.5	10.95248	0.2235200000000006	280.860896176439	1303.4	4713.540896176448	51624.96239455462
945	25.1	11.220704000000001	0.2458720000000003	294.78579458578656	1303.4	5040.393794585791	56556.76681248397
946	25.6	11.444224	0.0	306.6472251864908	1303.4	1610.0472251864908	18425.741095612644
947	25.1	11.220704000000001	-0.35763199999999973	294.78579458578656	1303.4	-3408.6622054142094	0.0
948	24.0	10.72896	-0.6929120000000006	269.5141627615642	1303.4	-8127.853837238445	0.0
949	22.0	9.83488	-0.8717280000000001	226.46676176492542	1303.4	-10674.325238235077	0.0
950	20.1	8.985504	-1.1399520000000005	189.03891822447838	1303.4	-14466.88908177553	0.0
951	16.9	7.554975999999999	-1.4528800000000004	133.63878476793457	1303.4	-18903.28121523207	0.0
952	13.6	6.079744	-1.4752319999999992	86.5439922645467	1303.4	-19263.30400773544	0.0
953	10.3	4.604512000000001	-1.4752319999999999	49.640204040580464	1303.4	-19300.207795959417	0.0
954	7.0	3.12928	-1.4752320000000003	22.92742009603584	1303.4	-19326.920579903966	0.0
955	3.7	1.654048	-1.475232	6.40564043091287	1303.4	-19343.442359569086	0.0
956	0.4	0.178816	-0.827024	0.0748650452115456	1303.4	-10274.861134954788	0.0
957	0.0	0.0	-0.089408	0.0	1303.4	51.6880000000001	0.0
958	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
959	0.0	0.0	0.44704	0.0	1303.4	7561.959999999999	0.0
960	2.0	0.89408	1.184656	1.8716261302886399	1303.4	17890.455626130286	15995.498566210566
961	5.3	2.369312	1.475232	13.143494499951972	1303.4	21969.791494499954	52053.290625416674
962	8.6	3.844544	1.475232	34.60636714903695	1303.4	21991.25436714904	84546.34502969663
963	11.9	5.319776	1.4752319999999997	66.26024407754358	1303.4	22022.908244077542	117156.93872704585
964	15.2	6.795007999999999	1.251712	108.10512528547181	1303.4	18935.473125285473	128666.69137009977
965	17.5	7.8232	0.7599680000000006	143.296375600224	1303.4	12086.248375600233	94553.13829199574
966	18.6	8.314944	0.5587999999999997	161.8769440086645	1303.4	9288.47694400866	77233.16563472315
967	20.0	8.9408	0.5587999999999997	187.16261302886394	1303.4	9313.76261302886	83272.48877056844
968	21.1	9.432544	0.4470400000000003	208.31666736645133	1303.4	7770.2766673664555	73293.47655710745
969	22.0	9.83488	0.42468799999999973	226.46676176492542	1303.4	7475.498761764922	73520.6332621066
970	23.0	10.28192	0.5587999999999997	247.5225557306726	1303.4	9374.122555730668	96383.97818821826
971	24.5	10.95248	0.737616	280.860896176439	1303.4	11910.884896176438	130453.72860767451
972	26.3	11.757152	0.67056	323.64626951483734	1303.4	11014.886269514836	129503.69213339889
973	27.5	12.2936	0.402336	353.85431525769593	1303.4	7289.958315257696	89619.83154445201
974	28.1	12.561824	0.201168	369.46367718430326	1303.4	4489.215677184304	56392.73723483004
975	28.4	12.695936	0.08940799999999971	377.3946929114013	1303.4	2932.5066929113973	37230.91729277475
976	28.5	12.740639999999999	0.022351999999999705	380.0570810817369	1303.4	1996.385081081733	25435.223619433167
977	28.5	12.740639999999999	0.0	380.0570810817369	1303.4	1683.457081081737	21448.32062551322
978	28.5	12.740639999999999	-0.17881599999999942	380.0570810817369	1303.4	-819.9669189182546	0.0
979	27.7	12.383008	-0.22351999999999972	359.02000337729265	1303.4	-1466.8599966227034	0.0
980	27.5	12.2936	-0.1117600000000003	353.85431525769593	1303.4	92.61431525769194	1138.5633460519616
981	27.2	12.159488	-0.15646399999999971	346.1759690581868	1303.4	-540.920030941809	0.0
982	26.8	11.980672	-0.15646399999999971	336.0691879546282	1303.4	-551.0268120453677	0.0
983	26.5	11.84656	-0.1788160000000003	328.58736249879934	1303.4	-871.436637501205	0.0
984	26.0	11.62304	-0.1788160000000003	316.30481601878006	1303.4	-883.7191839812244	0.0
985	25.7	11.488928	-0.1788160000000003	309.0475856985859	1303.4	-890.9764143014186	0.0
986	25.2	11.265407999999999	-0.37998399999999943	297.1393644446244	1303.4	-3719.2366355553672	0.0
987	24.0	10.72896	-0.7152639999999995	269.5141627615642	1303.4	-8440.781837238428	0.0
988	22.0	9.83488	-0.5588000000000006	226.46676176492542	1303.4	-6293.333238235084	0.0
989	21.5	9.61136	-0.1117600000000003	216.2897946814809	1303.4	-44.9502053185231	0.0
990	21.5	9.61136	0.067056	216.2897946814809	1303.4	2458.473794681481	23629.2766912498
991	21.8	9.745472	0.2235200000000006	222.36790053959325	1303.4	4655.047900539602	45365.63897336747
992	22.5	10.0584	0.268224	236.877682114656	1303.4	5295.413682114657	53263.38898018207
993	23.0	10.28192	0.067056	247.5225557306726	1303.4	2489.706555730673	25598.963629498317
994	22.8	10.192512	-0.04470399999999941	243.2365318923117	1303.4	920.7805318923199	9385.066620678854
995	22.8	10.192512	0.04470399999999941	243.2365318923117	1303.4	2172.4925318923033	22143.156201222686
996	23.0	10.28192	-0.022352000000000594	247.5225557306726	1303.4	1237.9945557306644	12728.960982458233
997	22.7	10.147808	-0.067056	241.10755716910828	1303.4	605.7235571691083	6146.766359229134
998	22.7	10.147808	0.0	241.10755716910828	1303.4	1544.5075571691084	15673.366144701135
999	22.7	10.147808	0.1788160000000003	241.10755716910828	1303.4	4047.9315571691127	41077.632239293176
1000	23.5	10.50544	0.2905760000000006	258.40138261297534	1303.4	5629.865382612983	59144.21298511774
1001	24.0	10.72896	0.2458720000000003	269.5141627615642	1303.4	5015.122162761569	53807.04507938236
1002	24.6	10.997184	0.17881599999999942	283.1583172513684	1303.4	4089.98231725136	44978.288099559584
1003	24.8	11.086592	0.1117600000000003	287.78123379318123	1303.4	3155.8212337931855	34987.30244400166
1004	25.1	11.220704000000001	0.15646399999999971	294.78579458578656	1303.4	3788.6817945857824	42511.67696723587
1005	25.5	11.399519999999999	0.11175999999999942	304.25622280504695	1303.4	3172.296222805039	36162.6542377905
1006	25.6	11.444224	0.0	306.6472251864908	1303.4	1610.0472251864908	18425.741095612644
1007	25.5	11.399519999999999	-0.134112	304.25622280504695	1303.4	-269.9117771949532	0.0
1008	25.0	11.176	-0.31292799999999943	292.4415828576	1303.4	-2785.1504171423917	0.0
1009	24.1	10.773664	-0.2905760000000006	271.76479318323624	1303.4	-2492.899206816772	0.0
1010	23.7	10.594847999999999	-0.201168	262.81842028045645	1303.4	-1250.1335797195438	0.0
1011	23.2	10.371328	-0.1788160000000003	251.84601209163938	1303.4	-948.1779879083651	0.0
1012	22.9	10.237215999999998	-0.15646399999999971	245.37486474616634	1303.4	-641.7211352538295	0.0
1013	22.5	10.0584	-0.20116799999999913	236.877682114656	1303.4	-1276.0743178853313	0.0
1014	22.0	9.83488	-0.201168	226.46676176492542	1303.4	-1286.485238235075	0.0
1015	21.6	9.656064	-0.33528	218.306471836867	1303.4	-3172.213528163133	0.0
1016	20.5	9.16432	-0.9164320000000004	196.63772031345022	1303.4	-11330.010279686554	0.0
1017	17.5	7.8232	-1.408176	143.296375600224	1303.4	-18267.767624399774	0.0
1018	14.2	6.347968	-1.475232	94.34867322785033	1303.4	-19255.499326772147	0.0
1019	10.9	4.872736	-1.475232	55.59197513489831	1303.4	-19294.2560248651	0.0
1020	7.6	3.3975039999999996	-1.4752319999999999	27.026281321367954	1303.4	-19322.82171867863	0.0
1021	4.3	1.922272	-1.4752319999999999	8.651591787259237	1303.4	-19341.196408212738	0.0
1022	1.0	0.44704	-0.961136	0.46790653257215997	1303.4	-12152.036093467428	0.0
1023	0.0	0.0	-0.22352	0.0	1303.4	-1825.8799999999997	0.0
1024	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1025	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1026	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1027	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1028	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1029	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1030	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1031	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1032	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1033	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1034	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1035	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1036	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1037	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1038	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1039	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1040	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1041	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1042	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1043	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1044	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1045	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1046	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1047	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1048	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1049	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1050	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1051	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1052	0.0	0.0	0.26822399999999996	0.0	1303.4	5058.536	0.0
1053	1.2	0.5364479999999999	0.89408	0.6737854069039102	1303.4	13821.193785406902	7414.35176379396
1054	4.0	1.78816	1.363472	7.4865045211545596	1303.4	20399.494504521157	36477.56009320455
1055	7.3	3.263392	1.4752319999999999	24.934739120770406	1303.4	21981.58273912077	71734.52125818482
1056	10.6	4.738624	1.4752319999999999	52.57397799980789	1303.4	22009.22197799981	104293.42748627736
1057	13.9	6.213856	1.4305280000000002	90.40422115826702	1303.4	21421.196221158272	133108.22866602166
1058	17.0	7.59968	1.0281919999999998	135.22498791335423	1303.4	15833.31298791335	120328.11204798533
1059	18.5	8.27024	0.6705599999999996	160.14101077282174	1303.4	10851.381010772817	89743.52529053377
1060	20.0	8.9408	0.737616	187.16261302886394	1303.4	11817.186613028864	105655.10206976846
1061	21.8	9.745472	0.67056	222.36790053959325	1303.4	10913.607900539593	106358.26021368739
1062	23.0	10.28192	0.4917440000000006	247.5225557306726	1303.4	8435.338555730681	86731.4762029384
1063	24.0	10.72896	0.402336	269.5141627615642	1303.4	7205.618162761564	77308.78904354232
1064	24.8	11.086592	0.35763199999999973	287.78123379318123	1303.4	6598.029233793177	73149.65811913756
1065	25.6	11.444224	0.3799840000000003	306.6472251864908	1303.4	6929.823225186496	79306.44926943669
1066	26.5	11.84656	0.268224	328.58736249879934	1303.4	5387.1233624988	63818.88014124378
1067	26.8	11.980672	0.20116799999999913	336.0691879546282	1303.4	4455.821187954616	53383.73214353461
1068	27.4	12.248895999999998	0.24587199999999942	351.28550839387475	1303.4	5096.893508393867	62431.318507391596
1069	27.9	12.472415999999999	0.2011680000000009	364.223124019495	1303.4	4483.975124019507	55926.00308042288
1070	28.3	12.651232	0.022352000000000594	374.7416628717172	1303.4	1991.0696628717255	25189.484233151987
1071	28.0	12.51712	-0.1788160000000003	366.8387215365734	1303.4	-833.1852784634311	0.0
1072	27.5	12.2936	-0.2235200000000006	353.85431525769593	1303.4	-1472.0256847423125	0.0
1073	27.0	12.070079999999999	-0.1117600000000003	341.10386224510455	1303.4	79.86386224510034	963.9632064073406
1074	27.0	12.070079999999999	-0.15646399999999971	341.10386224510455	1303.4	-545.9921377548912	0.0
1075	26.3	11.757152	-0.5587999999999997	323.64626951483734	1303.4	-6196.153730485159	0.0
1076	24.5	10.95248	-0.8493759999999995	280.860896176439	1303.4	-10307.003103823554	0.0
1077	22.5	10.0584	-0.67056	236.877682114656	1303.4	-7847.562317885344	0.0
1078	21.5	9.61136	-0.42468799999999973	216.2897946814809	1303.4	-4425.942205318515	0.0
1079	20.6	9.209024000000001	-0.7823199999999995	198.56081616232186	1303.4	-9450.51918383767	0.0
1080	18.0	8.04672	-1.2517120000000008	151.60171655337984	1303.4	-16068.96628344663	0.0
1081	15.0	6.7056	-1.274064	105.27896982873598	1303.4	-16428.217030171265	0.0
1082	12.3	5.498592	-0.8717280000000001	70.7895793128421	1303.4	-10830.002420687159	0.0
1083	11.1	4.9621439999999994	-0.3799840000000003	57.65076387821582	1303.4	-3958.7252361217884	0.0
1084	10.6	4.738624	-0.24587199999999987	52.57397799980789	1303.4	-2086.23402200019	0.0
1085	10.0	4.4704	-0.24587199999999987	46.790653257215986	1303.4	-2092.017346742782	0.0
1086	9.5	4.24688	-0.201168	42.22856456463744	1303.4	-1470.7234354353627	0.0
1087	9.1	4.068064	-0.17881600000000009	38.747339962300565	1303.4	-1161.2766600377008	0.0
1088	8.7	3.889248	-0.11175999999999986	35.41584545038678	1303.4	-225.8241545496112	0.0
1089	8.6	3.844544	0.02235200000000015	34.60636714903695	1303.4	1650.9343671490392	6347.089815616636
1090	8.8	3.933952	0.08940800000000015	36.234681882388074	1303.4	2591.3466818823904	10194.233461884594
1091	9.0	4.02336	-0.02235200000000015	37.90042913834496	1303.4	1028.372429138343	4137.512496498044
1092	8.7	3.889248	-0.08940800000000015	35.41584545038678	1303.4	87.1038454503846	338.7684567102174
1093	8.6	3.844544	-0.15646399999999994	34.60636714903695	1303.4	-852.4896328509622	0.0
1094	8.0	3.57632	-0.35763199999999995	29.946018084618238	1303.4	-3673.501981915381	0.0
1095	7.0	3.12928	-0.67056	22.92742009603584	1303.4	-8061.512579903965	0.0
1096	5.0	2.2352	-0.625856	11.697663314303997	1303.4	-7446.886336685697	0.0
1097	4.2	1.8775680000000001	-0.5364479999999999	8.253871234572904	1303.4	-6198.618128765425	0.0
1098	2.6	1.162304	-0.7152640000000001	3.1630481601878015	1303.4	-8707.132951839814	0.0
1099	1.0	0.44704	-0.581152	0.46790653257215997	1303.4	-6832.260093467428	0.0
1100	0.0	0.0	-0.20116799999999999	0.0	1303.4	-1512.9519999999998	0.0
1101	0.1	0.044704	0.13411199999999998	0.0046790653257216	1303.4	3180.972679065326	142.20220264493634
1102	0.6	0.26822399999999996	0.33528	0.16844635172597755	1303.4	5997.488446351726	1608.6703410342452
1103	1.6	0.715264	0.67056	1.1978407233847297	1303.4	10692.437840723385	7647.915859707172
1104	3.6	1.609344	1.1846560000000002	6.064068662135194	1303.4	17894.648068662136	28798.644501413
1105	6.9	3.084576	1.4305279999999998	22.277030015760538	1303.4	21353.06903001576	65865.1642563299
1106	10.0	4.4704	1.318768	46.790653257215986	1303.4	19812.942653257218	88571.77883712106
1107	12.8	5.722112	0.8940800000000002	76.6618062966227	1303.4	13897.181806296625	79521.23077999159
1108	14.0	6.25856	0.3799839999999999	91.70968038414335	1303.4	6714.885680384141	42025.51492382497
1109	14.5	6.48208	0.4470399999999999	98.37734847329662	1303.4	7660.337348473295	49654.91951979177
1110	16.0	7.15264	0.804672	119.78407233847295	1303.4	12688.592072338473	90756.93120029106
1111	18.1	8.091424	0.8940799999999998	153.29085913596532	1303.4	13973.810859135961	113068.02855707334
1112	20.0	8.9408	0.6482080000000003	187.16261302886394	1303.4	10565.474613028868	94463.79542016849
1113	21.0	9.38784	0.268224	206.3467808643226	1303.4	5264.882780864324	49425.87716550934
1114	21.2	9.477248	0.067056	210.29591199923155	1303.4	2452.4799119992317	23242.760341034893
1115	21.3	9.521952	0.0447040000000003	212.28451476266326	1303.4	2141.5405147626675	20391.645987625412
1116	21.4	9.566656	0.08940799999999971	214.28247565674639	1303.4	2769.3944756567425	26493.84427690843
1117	21.7	9.700768	0.2458720000000003	220.33250712290442	1303.4	4965.9405071229085	48173.43676140168
1118	22.5	10.0584	0.2905759999999997	236.877682114656	1303.4	5608.341682114653	56410.943975382026
1119	23.0	10.28192	0.2905759999999997	247.5225557306726	1303.4	5618.986555730669	57773.97024709828
1120	23.8	10.639552	0.33528	265.0409763101743	1303.4	6262.360976310174	66628.71525022287
1121	24.5	10.95248	0.268224	280.860896176439	1303.4	5339.396896176439	58479.637717434525
1122	25.0	11.176	0.08940799999999971	292.4415828576	1303.4	2847.5535828575958	31824.25884201649
1123	24.9	11.131295999999999	-0.0447040000000003	290.1067292600648	1303.4	967.6507292600606	10771.206692009595
1124	24.8	11.086592	0.022352000000000594	287.78123379318123	1303.4	1904.1092337931896	21110.082198497705
1125	25.0	11.176	0.134112	292.4415828576	1303.4	3473.4095828576005	38818.825498016544
1126	25.4	11.354816	0.1788160000000003	301.8745785542547	1303.4	4108.698578554259	46653.516358945155
1127	25.8	11.533632	0.134112	311.4573043413326	1303.4	3492.425304341333	40280.348247760936
1128	26.0	11.62304	0.13411199999999912	316.30481601878006	1303.4	3497.272816018768	40648.94183149878
1129	26.4	11.801855999999999	0.134112	326.11213694149257	1303.4	3507.080136941493	41390.054756643774
1130	26.6	11.891264	0.1117600000000003	331.0719461867575	1303.4	3199.111946186762	38041.484717660576
1131	26.9	12.025376	0.08940799999999971	338.58184603454066	1303.4	2893.6938460345364	34797.756527451405
1132	27.0	12.070079999999999	0.022351999999999705	341.10386224510455	1303.4	1957.4318622451005	23626.35917184734
1133	27.0	12.070079999999999	0.0	341.10386224510455	1303.4	1644.5038622451048	19849.293177607393
1134	27.0	12.070079999999999	-0.022351999999999705	341.10386224510455	1303.4	1331.5758622451087	16072.22718336744
1135	26.9	12.025376	-0.04470399999999941	338.58184603454066	1303.4	1016.1258460345489	12219.295361883558
1136	26.8	11.980672	-0.022351999999999705	336.0691879546282	1303.4	1326.5411879546323	15892.854867374801
1137	26.8	11.980672	-0.067056	336.0691879546282	1303.4	700.6851879546282	8394.679412142752
1138	26.5	11.84656	-0.0894080000000006	328.58736249879934	1303.4	380.2753624987911	4504.954898363679
1139	26.4	11.801855999999999	-0.1117600000000003	326.11213694149257	1303.4	64.8721369414884	765.6116185957266
1140	26.0	11.62304	-0.201168	316.30481601878006	1303.4	-1196.6471839812202	0.0
1141	25.5	11.399519999999999	-0.31292799999999943	304.25622280504695	1303.4	-2773.335777194945	0.0
1142	24.6	10.997184	-0.44703999999999944	283.1583172513684	1303.4	-4672.001682748623	0.0
1143	23.5	10.50544	-0.6929120000000006	258.40138261297534	1303.4	-8138.966617387034	0.0
1144	21.5	9.61136	-0.7823200000000003	216.2897946814809	1303.4	-9432.790205318524	0.0
1145	20.0	8.9408	-0.8940799999999998	187.16261302886394	1303.4	-11026.557386971133	0.0
1146	17.5	7.8232	-0.8940799999999998	143.296375600224	1303.4	-11070.423624399773	0.0
1147	16.0	7.15264	-0.7823199999999999	119.78407233847295	1303.4	-9529.295927661527	0.0
1148	14.0	6.25856	-1.184656	91.70968038414335	1303.4	-15190.074319615853	0.0
1149	10.7	4.783328	-1.475232	53.570618914186596	1303.4	-19296.277381085813	0.0
1150	7.4	3.308096	-1.475232	25.62256172365148	1303.4	-19324.225438276346	0.0
1151	4.1	1.8328639999999998	-1.4752319999999999	7.865508812538008	1303.4	-19341.98249118746	0.0
1152	0.8	0.357632	-0.9164319999999999	0.2994601808461824	1303.4	-11526.348539819153	0.0
1153	0.0	0.0	-0.178816	0.0	1303.4	-1200.024	0.0
1154	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1155	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1156	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1157	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1158	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1159	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1160	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1161	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1162	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1163	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1164	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1165	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1166	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1167	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1168	0.0	0.0	0.46939200000000003	0.0	1303.4	7874.888000000001	0.0
1169	2.1	0.9387840000000001	1.207008	2.063467808643226	1303.4	18203.575467808645	17089.22539197127
1170	5.4	2.414016	1.4752319999999999	13.644154489804187	1303.4	21970.292154489805	53036.63678561286
1171	8.7	3.889248	1.475232	35.41584545038678	1303.4	21992.06384545039	85532.59032679023
1172	12.0	5.36448	1.4752320000000003	67.37854069039105	1303.4	22024.026540690396	118147.44989700282
1173	15.3	6.8397120000000005	1.475232	109.53224020981695	1303.4	22066.18024020982	150926.317783126
1174	18.6	8.314944	1.2964159999999998	161.8769440086645	1303.4	19615.100944008664	163098.46590377917
1175	21.1	9.432544	0.9834879999999995	208.31666736645133	1303.4	15280.548667366444	144134.44764907536
1176	23.0	10.28192	0.536448	247.5225557306726	1303.4	9061.194555730674	93166.47752645833
1177	23.5	10.50544	0.0	258.40138261297534	1303.4	1561.8013826129754	16407.410716957656
1178	23.0	10.28192	-0.22351999999999972	247.5225557306726	1303.4	-1578.3574442693234	0.0
1179	22.5	10.0584	-0.67056	236.877682114656	1303.4	-7847.562317885344	0.0
1180	20.0	8.9408	-1.2964160000000007	187.16261302886394	1303.4	-16659.261386971142	0.0
1181	16.7	7.465567999999999	-1.4752319999999997	130.49445286904967	1303.4	-19219.353547130944	0.0
1182	13.4	5.990336	-1.4752319999999997	84.01729698865705	1303.4	-19265.83070301134	0.0
1183	10.1	4.515104	-1.475232	47.731145387686034	1303.4	-19302.11685461231	0.0
1184	6.8	3.039872	-1.475232	21.635998066136676	1303.4	-19328.21200193386	0.0
1185	3.5	1.56464	-1.4752319999999999	5.73185502400896	1303.4	-19344.11614497599	0.0
1186	0.2	0.089408	-0.78232	0.0187162613028864	1303.4	-9649.061283738696	0.0
1187	0.0	0.0	-0.044704	0.0	1303.4	677.5440000000001	0.0
1188	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1189	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1190	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1191	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1192	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1193	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1194	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1195	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
1196	0.0	0.0	0.044704	0.0	1303.4	1929.256	0.0
1197	0.2	0.089408	0.33528	0.0187162613028864	1303.4	5997.3387162613035	536.2100599434906
1198	1.5	0.67056	0.737616	1.0527896982873601	1303.4	11631.076789698287	7799.3348521000835
1199	3.5	1.56464	1.1176	5.73185502400896	1303.4	16955.531855024008	26529.303361644765
1200	6.5	2.90576	1.408176	19.769051001173754	1303.4	21037.633051001176	61130.31261427717
1201	9.8	4.380992	1.2293600000000002	44.937743388230246	1303.4	18559.377743388235	81308.4854187619
1202	12.0	5.36448	0.6929120000000002	67.37854069039105	1303.4	11071.546540690393	59393.089986602805
1203	12.9	5.766816	0.22351999999999972	77.86432608533315	1303.4	4510.54432608533	26011.4791883781
1204	13.0	5.81152	-0.06705600000000045	79.07620400469501	1303.4	443.69220400468885	2578.5261174173293
1205	12.6	5.6327039999999995	-0.044703999999999855	74.2848411111561	1303.4	751.8288411111582	4234.829320642185
1206	12.8	5.722112	0.1117600000000003	76.6618062966227	1303.4	2944.701806296627	16849.913542231607
1207	13.1	5.856224	0.067056	80.29744005470837	1303.4	2322.4814400547084	13600.971548802945
1208	13.1	5.856224	0.201168	80.29744005470837	1303.4	4200.049440054709	24596.430332034946
1209	14.0	6.25856	0.536448	91.70968038414335	1303.4	8905.381680384144	55734.86556958499
1210	15.5	6.92912	0.67056	112.41454445046143	1303.4	10803.65454445046	74859.81877704259
1211	17.0	7.59968	0.6929120000000002	135.22498791335423	1303.4	11139.392987913356	84655.82210238537
1212	18.6	8.314944	0.6035039999999996	161.8769440086645	1303.4	9914.33294400866	82437.12322678715
1213	19.7	8.806688	0.536448	181.58984622592953	1303.4	8995.26184622593	79218.46455801574
1214	21.0	9.38784	0.402336	206.3467808643226	1303.4	7142.450780864323	67052.18513862933
1215	21.5	9.61136	0.17881599999999942	216.2897946814809	1303.4	4023.113794681473	38667.595001649715
1216	21.8	9.745472	0.067056	222.36790053959325	1303.4	2464.5519005395936	24018.22153925539
1217	21.8	9.745472	-0.067056	222.36790053959325	1303.4	586.9839005395933	5720.43516715939
1218	21.5	9.61136	-0.134112	216.2897946814809	1303.4	-357.8782053185191	0.0
1219	21.2	9.477248	0.0	210.29591199923155	1303.4	1513.6959119992316	14345.671554602894
1220	21.5	9.61136	0.134112	216.2897946814809	1303.4	3397.2577946814813	32652.2676774898
1221	21.8	9.745472	0.1117600000000003	222.36790053959325	1303.4	3090.4079005395974	30117.48366328743
